value_loss,fps,nupdates,clipfrac,time_elapsed,eprewmean,approxkl,policy_loss,policy_entropy,eplenmean,explained_variance,total_timesteps,serial_timesteps
0.0074889786,911,194,0.20831709,4937.786815166473,nan,0.013563996,-0.022600856,15.83797,nan,0.4680402874946594,4767744,397312
0.006682983,938,195,0.22455236,4963.978050947189,nan,0.01460388,-0.024345823,15.75293,nan,0.43871986865997314,4792320,399360
0.0070073656,929,196,0.22156174,4990.4149804115295,nan,0.014339425,-0.023816068,15.649523,nan,0.47247767448425293,4816896,401408
0.006841977,915,197,0.21523845,5017.25820183754,nan,0.014059645,-0.023340885,15.554678,nan,0.4746374487876892,4841472,403456
0.0071415873,919,198,0.22081304,5043.977840185165,nan,0.014443951,-0.023578621,15.466631,nan,0.45754486322402954,4866048,405504
0.006998195,925,199,0.21353754,5070.533469676971,nan,0.013977157,-0.023013,15.355815,nan,0.4678996205329895,4890624,407552
0.007295025,924,200,0.21540113,5097.103829860687,nan,0.014058533,-0.023199463,15.268438,nan,0.488686203956604,4915200,409600
0.00760561,919,201,0.21577963,5123.825128793716,nan,0.014124118,-0.02271069,15.162331,nan,0.44854360818862915,4939776,411648
0.0072474577,914,202,0.2189697,5150.68940615654,nan,0.014198618,-0.024315698,15.082254,nan,0.47122156620025635,4964352,413696
0.0074661626,909,203,0.21871749,5177.710485935211,nan,0.014372611,-0.023201156,15.020062,nan,0.4663371443748474,4988928,415744
0.007231587,919,204,0.22728276,5204.438335180283,nan,0.014851888,-0.023966486,14.919981,nan,0.4633857011795044,5013504,417792
0.0068140207,913,205,0.21496995,5231.331744432449,nan,0.0140264835,-0.022234011,14.866689,nan,0.46553754806518555,5038080,419840
0.0070937583,906,206,0.22274983,5258.441725254059,nan,0.014569735,-0.024374863,14.785212,nan,0.48894554376602173,5062656,421888
0.0060912315,922,207,0.22743733,5285.096569299698,nan,0.0148670925,-0.023791905,14.699239,nan,0.45966821908950806,5087232,423936
0.006130463,917,208,0.22611082,5311.871192932129,nan,0.014783817,-0.025265072,14.599591,nan,0.43734627962112427,5111808,425984
0.0062293196,910,209,0.21802166,5338.877993106842,nan,0.01417909,-0.023630321,14.508139,nan,0.4629538059234619,5136384,428032
0.006306015,934,210,0.21969406,5365.176119327545,nan,0.014307469,-0.023843188,14.393054,nan,0.47502583265304565,5160960,430080
0.0068829083,908,211,0.22504473,5392.224004983902,nan,0.0147794485,-0.02372103,14.272776,nan,0.49066275358200073,5185536,432128
0.007432828,924,212,0.21577546,5418.800244808197,nan,0.013998048,-0.022926252,14.188472,nan,0.49980950355529785,5210112,434176
0.0071780784,940,213,0.22252604,5444.943570613861,nan,0.014550981,-0.023737565,14.12291,nan,0.483210027217865,5234688,436224
0.0064551807,933,214,0.22163482,5471.274821281433,nan,0.014565758,-0.023834098,14.04183,nan,0.472953200340271,5259264,438272
0.0069200657,918,215,0.23350827,5498.020731210709,nan,0.015338679,-0.025161212,13.9789,nan,0.482957124710083,5283840,440320
0.0068853335,922,216,0.22331135,5524.664989471436,nan,0.014602914,-0.023196163,13.919856,nan,0.49573665857315063,5308416,442368
0.006857128,917,217,0.23294263,5551.457668542862,nan,0.015167502,-0.024373397,13.83827,nan,0.4779454469680786,5332992,444416
0.00636352,912,218,0.21682945,5578.400784492493,nan,0.01409824,-0.02319197,13.758443,nan,0.510649561882019,5357568,446464
0.005973923,922,219,0.2342774,5605.03796005249,nan,0.015295861,-0.02441046,13.688927,nan,0.459475576877594,5382144,448512
0.0057516936,921,220,0.22538657,5631.710026502609,nan,0.01474106,-0.023466233,13.613855,nan,0.4455166459083557,5406720,450560
0.006709972,910,221,0.22779126,5658.709856748581,nan,0.01498154,-0.024653558,13.546522,nan,0.5142439901828766,5431296,452608
0.0068349564,920,222,0.22806795,5685.420231342316,nan,0.01491036,-0.023798235,13.476112,nan,0.4901067614555359,5455872,454656
0.0061693303,906,223,0.22813313,5712.518013238907,nan,0.014907002,-0.023727404,13.372831,nan,0.4554401636123657,5480448,456704
0.006452815,909,224,0.22278237,5739.531268119812,nan,0.014602603,-0.022989556,13.282028,nan,0.4852633476257324,5505024,458752
0.0056868736,914,225,0.23522949,5766.411399126053,nan,0.015262745,-0.024167959,13.180344,nan,0.462928831577301,5529600,460800
0.0052611264,912,226,0.23064375,5793.3316814899445,nan,0.015227331,-0.023358691,13.071773,nan,0.4822726845741272,5554176,462848
0.006066495,927,227,0.2316,5819.827839851379,nan,0.015107574,-0.023708472,12.987047,nan,0.4963861107826233,5578752,464896
0.006069381,908,228,0.22118738,5846.87962436676,nan,0.014482479,-0.021772271,12.904963,nan,0.47027212381362915,5603328,466944
0.0059129065,905,229,0.23280439,5874.022205114365,nan,0.015354894,-0.023518559,12.83813,nan,0.49523454904556274,5627904,468992
0.005519909,910,230,0.223881,5901.004250764847,nan,0.014703037,-0.022459622,12.761049,nan,0.49336206912994385,5652480,471040
0.0055287024,896,231,0.23565677,5928.417052984238,nan,0.015268715,-0.024001021,12.682085,nan,0.4835452437400818,5677056,473088
0.005452209,912,232,0.23878172,5955.36220741272,nan,0.015716594,-0.025148746,12.591302,nan,0.49195992946624756,5701632,475136
0.005307681,902,233,0.23099358,5982.580322742462,nan,0.015210013,-0.023012744,12.504348,nan,0.4309040904045105,5726208,477184
0.0057935086,914,234,0.22873537,6009.46203660965,nan,0.015002671,-0.023357753,12.405863,nan,0.4981713891029358,5750784,479232
0.0060372762,907,235,0.23478201,6036.540738582611,nan,0.0154170515,-0.023125326,12.309549,nan,0.5311838686466217,5775360,481280
0.007374256,905,236,0.23269853,6063.684187412262,nan,0.015318918,-0.023100577,12.23874,nan,0.5243767499923706,5799936,483328
0.006356287,911,237,0.23858249,6090.641252040863,nan,0.01572928,-0.024172952,12.160166,nan,0.4865763783454895,5824512,485376
0.0060060723,888,238,0.2344563,6118.307027578354,nan,0.0153952,-0.023864333,12.087297,nan,0.4993264675140381,5849088,487424
0.00531458,908,239,0.22972412,6145.362402200699,nan,0.01512492,-0.02231038,12.010411,nan,0.5130546987056732,5873664,489472
0.0055246,876,240,0.23542893,6173.407287836075,nan,0.0155879585,-0.02383472,11.8972845,nan,0.5277853012084961,5898240,491520
0.0060296357,925,241,0.24190669,6199.951666593552,nan,0.01597755,-0.023743428,11.794747,nan,0.50113844871521,5922816,493568
0.005623686,880,242,0.23209222,6227.8497433662415,nan,0.015229543,-0.022803722,11.687491,nan,0.5249158442020416,5947392,495616
0.005378105,883,243,0.23277578,6255.6784381866455,nan,0.015363011,-0.022513187,11.605957,nan,0.5035231411457062,5971968,497664
0.0054103793,896,244,0.24528413,6283.104445695877,nan,0.016148146,-0.022623137,11.501211,nan,0.5341541171073914,5996544,499712
0.0051807803,895,245,0.24472249,6310.548837661743,nan,0.016220778,-0.023659738,11.406187,nan,0.5101918578147888,6021120,501760
0.0057840473,902,246,0.24504805,6337.78201174736,nan,0.016261049,-0.023123207,11.316371,nan,0.5257693231105804,6045696,503808
0.0061679785,904,247,0.23669434,6364.944477081299,nan,0.01554692,-0.02311322,11.234943,nan,0.509941577911377,6070272,505856
0.0057418053,901,248,0.25185126,6392.19629740715,nan,0.016682934,-0.024014693,11.165554,nan,0.5322989821434021,6094848,507904
0.023977857,896,249,0.24380703,6419.598052740097,nan,0.016140336,-0.01571729,11.06785,nan,0.19338113069534302,6119424,509952
0.00534529,888,250,0.23339844,6447.24750494957,nan,0.015378669,-0.021873927,10.987231,nan,0.5151511132717133,6144000,512000
0.0061356523,907,251,0.23634048,6474.32465004921,nan,0.015597947,-0.02207717,10.938116,nan,0.5302252769470215,6168576,514048
0.005532531,906,252,0.24309894,6501.450746536255,nan,0.015935093,-0.022330262,10.879323,nan,0.5255652964115143,6193152,516096
0.0059182825,881,253,0.23868415,6529.321444511414,nan,0.015849566,-0.021812052,10.802062,nan,0.4997546076774597,6217728,518144
0.006022038,892,254,0.2450928,6556.8630628585815,nan,0.016186157,-0.023366813,10.726752,nan,0.5248897969722748,6242304,520192
0.005739622,894,255,0.24960127,6584.3413417339325,nan,0.016541395,-0.022640131,10.629234,nan,0.5357745587825775,6266880,522240
0.00571168,905,256,0.24199224,6611.4715967178345,nan,0.015947567,-0.022504672,10.563056,nan,0.5355671048164368,6291456,524288
0.0059688287,886,257,0.24029954,6639.203774213791,nan,0.015765378,-0.022787437,10.507427,nan,0.5545499920845032,6316032,526336
0.0056194873,886,258,0.24223223,6666.922446012497,nan,0.015954053,-0.022314278,10.42343,nan,0.5310078561306,6340608,528384
0.0055562304,891,259,0.24578862,6694.49692440033,nan,0.016286876,-0.023169912,10.336899,nan,0.525343269109726,6365184,530432
0.0052243937,906,260,0.23833008,6721.621084690094,nan,0.015718529,-0.022703536,10.260818,nan,0.5153785347938538,6389760,532480
0.0052143205,903,261,0.24552818,6748.834673881531,nan,0.016227549,-0.022411441,10.20487,nan,0.5317092835903168,6414336,534528
0.00617751,885,262,0.24445792,6776.5747492313385,nan,0.016123813,-0.022757586,10.128372,nan,0.5695133209228516,6438912,536576
0.0057491115,913,263,0.24457602,6803.473502635956,nan,0.016159534,-0.022291804,10.058397,nan,0.5341275632381439,6463488,538624
0.005351849,899,264,0.2422485,6830.784340143204,nan,0.015983362,-0.022550566,10.00559,nan,0.5524463951587677,6488064,540672
0.004723685,887,265,0.24871826,6858.486357212067,nan,0.016456658,-0.022976603,9.945546,nan,0.5259790122509003,6512640,542720
0.005386743,884,266,0.2519247,6886.274210453033,nan,0.016700534,-0.022588791,9.88124,nan,0.5305657684803009,6537216,544768
0.00501219,897,267,0.24678144,6913.672094583511,nan,0.01639684,-0.023101237,9.807064,nan,0.5223506391048431,6561792,546816
0.0052397144,888,268,0.2491374,6941.319294452667,nan,0.016663255,-0.022690209,9.723368,nan,0.54045370221138,6586368,548864
0.004562593,891,269,0.24725339,6968.873339176178,nan,0.016343217,-0.021836426,9.647888,nan,0.5012538731098175,6610944,550912
0.0046976507,898,270,0.23881014,6996.212558507919,nan,0.015951497,-0.022291003,9.575526,nan,0.5156366229057312,6635520,552960
0.0054477463,893,271,0.24894616,7023.703563451767,nan,0.016605634,-0.022291746,9.501999,nan,0.5334526002407074,6660096,555008
0.0049868706,881,272,0.24343264,7051.588162899017,nan,0.0161267,-0.021795087,9.436862,nan,0.5583539009094238,6684672,557056
0.005008649,887,273,0.2527385,7079.289219856262,nan,0.01681985,-0.022284236,9.352368,nan,0.54794842004776,6709248,559104
0.004970787,901,274,0.24886069,7106.562895774841,nan,0.016622428,-0.02252118,9.285006,nan,0.5128814578056335,6733824,561152
0.0051461677,887,275,0.25099695,7134.243378162384,nan,0.016850485,-0.023146268,9.197939,nan,0.556043952703476,6758400,563200
0.0052681044,906,276,0.24800217,7161.356939315796,nan,0.01640074,-0.022019688,9.114035,nan,0.5429008305072784,6782976,565248
0.005725678,889,277,0.24797769,7188.98766875267,nan,0.016622145,-0.022050384,9.046526,nan,0.549462080001831,6807552,567296
0.0047986056,879,278,0.2477905,7216.939465522766,nan,0.016548065,-0.020848278,8.9518,nan,0.5407926142215729,6832128,569344
0.005374358,893,279,0.2469482,7244.457545042038,-93013.183184,0.016354343,-0.021627666,8.86228,570299.0,0.5035426616668701,6856704,571392
0.004616598,856,280,0.25413412,7273.1537709236145,-93013.183184,0.017130828,-0.022864478,8.774205,570299.0,0.5327819585800171,6881280,573440
0.004711933,888,281,0.25204676,7300.826984405518,-93013.183184,0.016703079,-0.022701038,8.707214,570299.0,0.5229840874671936,6905856,575488
0.005030305,878,282,0.2651001,7328.792476892471,-93013.183184,0.017882016,-0.023488112,8.622542,570299.0,0.5605344176292419,6930432,577536
0.0051256986,872,283,0.24966638,7356.949555158615,-93013.183184,0.01653917,-0.021168727,8.561789,570299.0,0.5476749837398529,6955008,579584
0.0051809438,868,284,0.25763753,7385.244051218033,-93013.183184,0.017289512,-0.022800583,8.480909,570299.0,0.5481864213943481,6979584,581632
0.0044465363,889,285,0.26386708,7412.87754201889,-93013.183184,0.017647518,-0.023781832,8.401124,570299.0,0.5418778657913208,7004160,583680
0.004598045,863,286,0.258789,7441.347178936005,-93013.183184,0.017416535,-0.022990854,8.333719,570299.0,0.55271777510643,7028736,585728
0.0042665615,874,287,0.25515145,7469.456120491028,-93013.183184,0.017059566,-0.021446027,8.266901,570299.0,0.5456091165542603,7053312,587776
0.004499753,897,288,0.25731605,7496.834797620773,-93013.183184,0.017296582,-0.022912133,8.196488,570299.0,0.5322215259075165,7077888,589824
0.004542292,871,289,0.2675251,7525.040985107422,-93013.183184,0.018116737,-0.024096003,8.103617,570299.0,0.5646423697471619,7102464,591872
0.004692439,869,290,0.24997553,7553.320352077484,-93013.183184,0.016580451,-0.021523912,8.027498,570299.0,0.5465830266475677,7127040,593920
0.004669094,882,291,0.25314134,7581.182777881622,-93013.183184,0.01702022,-0.021542508,7.9480767,570299.0,0.561432957649231,7151616,595968
0.0045021633,861,292,0.25419912,7609.700576782227,-93013.183184,0.017220616,-0.022820735,7.8737793,570299.0,0.5435054898262024,7176192,598016
0.004414687,883,293,0.26098228,7637.516288518906,-93013.183184,0.017469749,-0.023416406,7.7973657,570299.0,0.5243864357471466,7200768,600064
0.0047273957,870,294,0.26173082,7665.739839076996,-93013.183184,0.017580934,-0.02202138,7.721695,570299.0,0.5660923421382904,7225344,602112
0.0045943647,886,295,0.259782,7693.451475381851,-93013.183184,0.017432746,-0.021892134,7.6391783,570299.0,0.5208840370178223,7249920,604160
0.00424847,870,296,0.2600668,7721.683275938034,-93013.183184,0.017437689,-0.022159202,7.57601,570299.0,0.561814159154892,7274496,606208
0.0042189015,878,297,0.26098233,7749.647782325745,-93013.183184,0.017585222,-0.02246287,7.50692,570299.0,0.5429327487945557,7299072,608256
0.0040773563,880,298,0.26184893,7777.564036607742,-93013.183184,0.017514417,-0.022141054,7.420882,570299.0,0.5550726354122162,7323648,610304
0.004103955,877,299,0.25978184,7805.57860326767,-93013.183184,0.017407278,-0.022979703,7.35592,570299.0,0.5398508608341217,7348224,612352
0.0039764405,860,300,0.2603474,7834.15022444725,-93013.183184,0.01755064,-0.020582305,7.284176,570299.0,0.5703270435333252,7372800,614400
0.0042204997,880,301,0.26548666,7862.074862241745,-93013.183184,0.01788931,-0.021924254,7.235186,570299.0,0.5690614879131317,7397376,616448
0.004765989,871,302,0.26658526,7890.276758432388,-93013.183184,0.018011834,-0.022235956,7.1690626,570299.0,0.5359237492084503,7421952,618496
0.004064394,886,303,0.27304685,7917.988705158234,-93013.183184,0.018562539,-0.023537954,7.097696,570299.0,0.5221511125564575,7446528,620544
0.0043939212,891,304,0.2708699,7945.5519988536835,-93013.183184,0.018367747,-0.023154879,7.039193,570299.0,0.537871927022934,7471104,622592
0.0042019943,870,305,0.25549728,7973.788190603256,-93013.183184,0.017217524,-0.020594161,6.985244,570299.0,0.558969646692276,7495680,624640
0.0040305597,893,306,0.26489672,8001.305590867996,-93013.183184,0.017834809,-0.022670763,6.9068174,570299.0,0.5273616909980774,7520256,626688
0.004169871,868,307,0.26099858,8029.602807998657,-93013.183184,0.017609928,-0.021782087,6.837789,570299.0,0.5822735726833344,7544832,628736
0.0046086307,867,308,0.26724857,8057.927408218384,-93013.183184,0.017995467,-0.021499388,6.765213,570299.0,0.5799034535884857,7569408,630784
0.0045565893,869,309,0.25845945,8086.197023868561,-93013.183184,0.01758298,-0.022427786,6.7051086,570299.0,0.5623427033424377,7593984,632832
0.0044265157,855,310,0.2630372,8114.922691106796,-93013.183184,0.01763959,-0.02085701,6.6698885,570299.0,0.5984633564949036,7618560,634880
0.0042360285,859,311,0.26962888,8143.526075839996,-93013.183184,0.018231278,-0.021876205,6.6107035,570299.0,0.5773065090179443,7643136,636928
0.004117515,858,312,0.2687866,8172.154249429703,-95069.3291205,0.018063314,-0.021818617,6.515425,604194.5,0.5471286177635193,7667712,638976
0.0042122444,864,313,0.26896575,8200.584585905075,-95069.3291205,0.018284665,-0.022123808,6.4275894,604194.5,0.5612996220588684,7692288,641024
0.0043396335,900,314,0.26060385,8227.869640350342,-95069.3291205,0.017645832,-0.02117781,6.362456,604194.5,0.5504092574119568,7716864,643072
0.004422054,874,315,0.2597372,8255.977707624435,-95069.3291205,0.01764479,-0.02135928,6.306172,604194.5,0.5448498725891113,7741440,645120
0.0041837734,878,316,0.27087808,8283.952324151993,-95069.3291205,0.018531818,-0.023032747,6.239246,604194.5,0.5468681156635284,7766016,647168
0.004187397,862,317,0.26214185,8312.456993341446,-95069.3291205,0.017643314,-0.021619419,6.1789675,604194.5,0.579843670129776,7790592,649216
0.003941342,857,318,0.26850995,8341.113237142563,-95069.3291205,0.01808055,-0.021220978,6.123492,604194.5,0.6094744503498077,7815168,651264
0.0039001168,862,319,0.25722662,8369.619160413742,-95069.3291205,0.017496668,-0.020774458,6.0453644,604194.5,0.5218622982501984,7839744,653312
0.0040205633,864,320,0.26724032,8398.052246332169,-95069.3291205,0.018119907,-0.022091534,5.9598646,604194.5,0.5672127604484558,7864320,655360
0.0039163316,873,321,0.27160236,8426.193276166916,-95069.3291205,0.018592674,-0.0217756,5.903444,604194.5,0.5669988989830017,7888896,657408
0.0038055764,872,322,0.27012935,8454.372318983078,-95069.3291205,0.018205773,-0.020786649,5.8434067,604194.5,0.573088526725769,7913472,659456
0.0040344056,871,323,0.2695272,8482.558943986893,-95069.3291205,0.018247789,-0.02121659,5.781259,604194.5,0.5745607316493988,7938048,661504
0.003923827,874,324,0.26029465,8510.670038700104,-95069.3291205,0.017515276,-0.02032226,5.717809,604194.5,0.5818082094192505,7962624,663552
0.0037345258,874,325,0.26547447,8538.785052776337,-95069.3291205,0.017930277,-0.020706024,5.6860476,604194.5,0.5411682724952698,7987200,665600
0.004166381,844,326,0.26129562,8567.87802028656,-95069.3291205,0.017596569,-0.020235782,5.6105537,604194.5,0.6131759881973267,8011776,667648
0.0038189322,868,327,0.2709554,8596.189878940582,-95069.3291205,0.018524798,-0.022535948,5.551579,604194.5,0.572536051273346,8036352,669696
0.0043359497,875,328,0.26779377,8624.27541923523,-95069.3291205,0.01794428,-0.020528348,5.4851694,604194.5,0.5645577609539032,8060928,671744
0.0036298116,856,329,0.27147225,8652.980820178986,-95069.3291205,0.01850794,-0.021228524,5.4087625,604194.5,0.5731908679008484,8085504,673792
0.0040270695,867,330,0.26239836,8681.310240983963,-95069.3291205,0.017656099,-0.019347016,5.3598866,604194.5,0.5792509019374847,8110080,675840
0.018177576,874,331,0.28803715,8709.408148050308,-98090.34289233333,0.019929903,-0.013921037,5.311307,628105.6666666666,0.1479620337486267,8134656,677888
0.0018718624,856,332,0.2720053,8738.117908477783,-98090.34289233333,0.018463667,-0.020712152,5.2626863,628105.6666666666,0.5458771586418152,8159232,679936
0.0015403244,886,333,0.27531737,8765.843758583069,-98090.34289233333,0.018834442,-0.020935696,5.1893225,628105.6666666666,0.5636367499828339,8183808,681984
0.0016015961,850,334,0.2717854,8794.72627234459,-98090.34289233333,0.018467162,-0.021205364,5.1277514,628105.6666666666,0.5940009951591492,8208384,684032
0.0011834777,859,335,0.2676839,8823.306182861328,-98090.34289233333,0.018140437,-0.020620387,5.058739,628105.6666666666,0.5520386397838593,8232960,686080
0.0013200839,855,336,0.27642828,8852.020051240921,-98090.34289233333,0.01888718,-0.021429528,4.9868774,628105.6666666666,0.5869961977005005,8257536,688128
0.0014818677,875,337,0.26831862,8880.106769800186,-98090.34289233333,0.018279022,-0.021050103,4.9073396,628105.6666666666,0.5836412012577057,8282112,690176
0.0011807237,854,338,0.27282304,8908.879517793655,-98090.34289233333,0.018519133,-0.020502178,4.849645,628105.6666666666,0.5671791136264801,8306688,692224
0.0011292218,870,339,0.27055654,8937.122012376785,-98090.34289233333,0.018264372,-0.021124173,4.785273,628105.6666666666,0.5770300030708313,8331264,694272
0.0012676539,847,340,0.26941314,8966.105237007141,-98090.34289233333,0.018305408,-0.020369686,4.716399,628105.6666666666,0.5613724887371063,8355840,696320
0.0012311856,853,341,0.27410072,8994.905955553055,-98090.34289233333,0.018543925,-0.020172557,4.666768,628105.6666666666,0.5575976967811584,8380416,698368
0.0011697153,840,342,0.2778159,9024.15583205223,-98090.34289233333,0.018765058,-0.020621315,4.6176744,628105.6666666666,0.5998004078865051,8404992,700416
0.0013178992,824,343,0.27871498,9053.980907678604,-98090.34289233333,0.019117517,-0.021044064,4.557931,628105.6666666666,0.6018739640712738,8429568,702464
0.0012540529,860,344,0.2739095,9082.545680046082,-98090.34289233333,0.018659879,-0.019472074,4.4985013,628105.6666666666,0.6117165982723236,8454144,704512
0.0011944084,832,345,0.27050373,9112.069130182266,-98090.34289233333,0.018432284,-0.020372456,4.425475,628105.6666666666,0.579160064458847,8478720,706560
0.001352568,858,346,0.28398842,9140.70820903778,-98090.34289233333,0.019668186,-0.021914769,4.3666415,628105.6666666666,0.5973897874355316,8503296,708608
0.0013475108,854,347,0.2805135,9169.479639291763,-98090.34289233333,0.019184591,-0.020385262,4.3328123,628105.6666666666,0.6161288917064667,8527872,710656
0.0013125762,856,348,0.27867433,9198.186210393906,-98090.34289233333,0.01898285,-0.02034195,4.2623377,628105.6666666666,0.597812831401825,8552448,712704
0.001345056,870,349,0.28662103,9226.424009799957,-98090.34289233333,0.019677525,-0.021270508,4.2055774,628105.6666666666,0.5944975018501282,8577024,714752
0.0012271879,874,350,0.27648118,9254.52627491951,-98090.34289233333,0.018939028,-0.019308507,4.132712,628105.6666666666,0.6042509973049164,8601600,716800
0.0014363247,867,351,0.2908855,9282.860327720642,-98090.34289233333,0.020188892,-0.02148227,4.067582,628105.6666666666,0.6018884778022766,8626176,718848
0.0012038981,843,352,0.2716798,9311.9827542305,-98090.34289233333,0.018488137,-0.019881919,4.0015135,628105.6666666666,0.5978752970695496,8650752,720896
0.0012215283,860,353,0.27520746,9340.54823088646,-98090.34289233333,0.018777415,-0.021093568,3.9330153,628105.6666666666,0.5697437822818756,8675328,722944
0.0012760366,864,354,0.2864219,9368.980702638626,-98090.34289233333,0.019960187,-0.021401975,3.8730874,628105.6666666666,0.5852859616279602,8699904,724992
0.0011469068,853,355,0.28322354,9397.775629520416,-98090.34289233333,0.01939508,-0.02033885,3.8019695,628105.6666666666,0.587202399969101,8724480,727040
0.0013938149,868,356,0.2859742,9426.061370134354,-98090.34289233333,0.019658683,-0.020559248,3.7315679,628105.6666666666,0.5841178297996521,8749056,729088
0.0013239824,851,357,0.28459886,9454.92838048935,-98090.34289233333,0.019688178,-0.021313664,3.648003,628105.6666666666,0.5920633673667908,8773632,731136
0.0011968755,849,358,0.2820719,9483.84830212593,-98090.34289233333,0.019344583,-0.020052271,3.5708668,628105.6666666666,0.6244754791259766,8798208,733184
0.0012426848,857,359,0.2899618,9512.503893613815,-98090.34289233333,0.020047305,-0.02029559,3.5276046,628105.6666666666,0.5898746848106384,8822784,735232
0.0012098647,837,360,0.29084888,9541.83441066742,-98090.34289233333,0.020115454,-0.020659758,3.440535,628105.6666666666,0.6070696413516998,8847360,737280
0.0012431324,843,361,0.28081048,9570.961163520813,-98090.34289233333,0.019258644,-0.021023681,3.3789382,628105.6666666666,0.5986977815628052,8871936,739328
0.0012914431,833,362,0.29021817,9600.447296619415,-98090.34289233333,0.020134382,-0.021189068,3.3012772,628105.6666666666,0.6091182231903076,8896512,741376
0.0011668722,830,363,0.28440756,9630.031616449356,-98090.34289233333,0.019473894,-0.01875237,3.2342587,628105.6666666666,0.6051508784294128,8921088,743424
0.0012884503,848,364,0.2844727,9658.983622074127,-98090.34289233333,0.019590862,-0.019027835,3.158018,628105.6666666666,0.6351826786994934,8945664,745472
0.0010339145,862,365,0.2813029,9687.481719255447,-98090.34289233333,0.019287735,-0.01811427,3.084548,628105.6666666666,0.6000739932060242,8970240,747520
0.0011649636,848,366,0.28613278,9716.434028863907,-98090.34289233333,0.019680804,-0.020987604,3.0471892,628105.6666666666,0.6203333139419556,8994816,749568
0.001301723,838,367,0.28762206,9745.74611711502,-98090.34289233333,0.019767867,-0.01890957,2.993775,628105.6666666666,0.610461413860321,9019392,751616
0.0012863243,844,368,0.28419197,9774.858309030533,-98090.34289233333,0.019526359,-0.018517595,2.921032,628105.6666666666,0.5997003316879272,9043968,753664
0.0014957238,832,369,0.2820881,9804.373084545135,-98090.34289233333,0.019466843,-0.019191608,2.8675787,628105.6666666666,0.6418033838272095,9068544,755712
0.0012939783,850,370,0.28477377,9833.276510715485,-98090.34289233333,0.019539824,-0.019047715,2.8221035,628105.6666666666,0.6264808177947998,9093120,757760
0.0012100311,850,371,0.27643618,9862.1884598732,-98090.34289233333,0.018914398,-0.018806797,2.7754781,628105.6666666666,0.6297210156917572,9117696,759808
